cpu,ram,disk,network,label
45.54,49.82,42.64,185.98,0
22.44,31.74,52.64,59.96,0
2.37,44.6,33.09,81.09,0
18.46,27.53,35.87,108.83,0
30.35,16.99,38.11,181.58,0
27.15,44.29,56.2,286.92,0
22.02,46.19,38.56,127.62,0
12.41,45.75,37.97,105.14,0
89.03,91.28,43.03,66.42,1
32.59,51.06,50.43,156.08,0
26.82,37.8,25.57,60.04,0
10.07,26.59,59.52,70.98,0
44.29,45.43,40.02,231.46,0
23.4,21.37,25.49,144.66,0
25.46,24.75,59.05,133.08,0
44.08,78.28,45.23,198.8,1
40.09,48.39,34.54,106.4,0
53.87,49.78,44.0,208.57,0
14.79,17.7,42.55,84.73,0
25.18,23.81,52.7,129.69,0
93.43,84.19,43.92,176.1,1
11.99,28.94,46.38,116.54,0
25.12,35.89,52.43,97.95,0
89.52,99.54,96.1,5764.02,1
19.15,44.97,41.36,120.47,0
15.66,32.02,13.64,46.33,0
37.97,51.0,42.5,222.09,0
39.59,49.67,37.49,186.09,0
21.1,19.93,24.56,119.52,0
38.42,43.3,67.56,195.85,0
71.03,72.18,71.6,749.5,1
36.75,53.43,47.11,109.45,0
6.24,32.67,54.1,117.26,0
90.87,90.84,67.32,249.53,1
79.51,70.64,84.77,412.99,1
4.91,25.93,43.94,21.78,0
18.75,37.02,51.7,77.03,0
34.32,51.8,59.12,156.44,0
37.38,24.27,60.01,115.18,0
14.56,32.79,42.84,104.43,0
14.03,35.27,38.94,150.36,0
10.92,12.97,54.21,10.0,0
12.07,36.02,51.75,73.75,0
87.93,28.31,29.6,95.45,1
29.66,43.87,42.03,141.8,0
42.21,13.66,43.67,219.67,0
52.67,63.82,56.36,259.26,0
36.72,30.47,28.46,134.47,0
79.47,32.51,42.17,199.88,1
28.84,47.47,35.98,173.22,0
0.0,29.46,25.92,44.71,0
56.83,36.49,54.39,174.49,0
52.53,57.32,81.74,125.21,0
60.67,57.83,65.58,136.1,0
39.4,28.92,86.69,165.43,1
18.64,21.97,50.71,176.03,0
33.46,41.11,19.49,112.19,0
1.13,22.96,24.23,46.27,0
46.74,63.04,63.62,139.05,0
42.85,47.61,51.5,145.69,0
39.48,48.79,52.44,179.8,0
93.93,56.0,28.57,192.79,1
43.4,64.89,74.63,240.25,0
41.44,49.1,37.48,198.74,0
73.23,73.1,69.47,913.09,1
26.09,31.65,34.49,147.1,0
22.37,40.9,59.27,207.12,0
31.21,55.68,53.73,225.81,0
27.95,37.52,28.44,137.74,0
21.67,39.54,42.61,120.45,0
43.31,54.86,47.38,160.34,0
15.39,51.49,33.83,150.5,0
15.4,16.5,33.98,152.48,0
21.04,39.94,96.48,140.62,1
38.95,55.64,51.4,220.12,0
35.01,27.39,54.39,155.67,0
100.0,54.68,46.89,198.51,1
36.73,66.97,31.52,143.3,0
22.78,32.54,31.18,128.58,0
28.16,31.0,63.42,178.85,0
33.37,22.72,22.03,137.6,0
91.09,100.0,99.88,3810.95,1
73.18,83.19,68.02,439.18,1
0.48,32.87,22.97,87.81,0
63.45,68.2,53.66,241.61,0
58.12,62.27,40.77,233.83,0
0.0,11.87,47.0,52.94,0
23.89,48.54,55.58,192.94,0
32.4,49.81,64.86,219.01,0
46.69,38.07,79.63,283.3,0
28.6,44.21,37.77,115.71,0
12.23,28.92,27.87,195.12,0
34.69,49.71,45.27,158.72,0
3.69,28.36,29.39,119.66,0
86.18,85.06,80.96,177.72,1
22.32,36.78,87.74,99.02,1
22.38,34.05,46.88,71.45,0
10.87,26.66,51.34,103.38,0
33.5,46.75,51.0,193.9,0
2.63,5.14,20.97,106.26,0
19.55,46.69,49.23,118.31,0
22.38,33.86,41.1,208.35,0
28.02,45.45,56.31,186.73,0
23.26,32.54,47.51,115.89,0
2.11,24.07,47.11,36.22,0
46.3,42.99,39.3,243.44,0
50.03,40.88,38.73,193.29,0
29.66,35.73,40.08,92.45,0
66.32,72.02,78.29,665.7,1
0.0,16.03,37.05,26.94,0
43.62,46.28,24.91,125.3,0
93.89,99.29,100.0,6506.31,1
27.88,40.5,52.35,2256.99,1
18.2,40.52,41.9,118.37,0
24.52,34.41,50.91,185.22,0
13.15,38.93,30.62,198.74,0
33.5,54.39,38.17,156.45,0
29.41,55.22,57.86,66.78,0
22.39,39.93,50.76,142.48,0
51.32,54.8,53.1,246.35,0
31.83,100.0,28.69,130.38,1
32.15,57.94,57.43,167.4,0
21.8,42.8,62.06,91.71,0
41.09,87.46,40.65,193.71,1
14.54,40.59,38.09,124.18,0
26.42,34.27,47.2,139.74,0
96.3,42.14,45.38,188.89,1
12.08,43.13,30.29,71.91,0
25.18,43.28,61.82,134.22,0
68.23,65.07,55.66,306.66,0
25.36,19.71,41.99,109.12,0
40.05,45.93,58.8,204.54,0
98.26,86.17,93.97,6009.45,1
30.43,66.58,43.02,185.63,1
22.34,32.7,43.16,122.4,0
36.9,59.7,53.41,161.4,0
21.76,50.64,47.12,123.74,0
32.82,54.63,41.26,235.5,0
10.42,51.46,30.68,123.39,0
33.93,48.57,50.59,198.86,0
78.52,58.7,51.46,243.44,1
32.26,25.71,40.87,104.88,0
32.21,30.85,31.97,168.35,0
36.31,28.97,26.56,180.8,0
17.07,53.66,40.62,131.0,0
45.11,66.2,51.89,203.78,0
87.79,97.54,36.04,145.91,1
61.34,71.18,43.0,157.54,0
47.4,48.73,43.96,225.97,0
100.0,30.0,39.12,201.99,1
11.74,31.34,50.37,139.35,0
31.3,43.14,71.16,192.27,0
51.93,71.23,34.84,172.64,0
15.02,22.18,22.48,106.27,0
32.43,44.09,44.75,128.02,0
41.35,43.02,44.92,421.67,1
18.45,27.5,55.1,61.94,0
52.23,51.28,38.24,187.31,0
83.02,42.57,64.58,3775.44,1
42.93,36.93,43.76,225.03,0
37.9,41.67,57.24,155.71,0
42.61,43.59,88.08,238.91,1
53.87,53.89,51.27,193.07,0
29.07,43.64,48.45,153.76,0
33.05,53.81,42.25,288.72,0
17.46,33.24,37.92,109.6,0
31.55,45.65,30.83,105.37,0
49.27,37.17,24.87,168.99,0
43.15,39.94,53.54,195.32,0
22.15,45.62,28.89,233.84,0
27.75,90.97,61.77,107.26,1
37.97,93.17,12.05,119.02,1
16.43,26.35,11.46,10.0,0
36.06,52.29,53.77,178.01,0
10.03,16.29,48.13,137.48,0
80.15,46.18,57.65,174.65,1
7.91,34.52,34.7,48.2,0
11.15,31.27,25.56,191.47,0
9.84,14.0,57.43,178.72,0
28.58,45.01,45.87,177.63,0
46.79,56.23,39.13,224.53,0
54.02,55.83,53.95,279.45,0
91.47,98.93,100.0,8713.26,1
14.02,79.91,85.33,139.11,1
24.15,32.07,28.53,175.64,0
74.71,54.22,18.65,1797.38,1
41.15,60.54,53.05,195.66,0
24.23,26.47,46.08,136.73,0
59.8,88.05,89.16,244.73,1
15.75,33.48,42.24,142.1,0
0.0,37.92,57.74,105.19,0
29.84,38.12,44.33,84.23,0
22.47,43.03,54.29,105.88,0
25.64,25.18,42.91,186.36,0
21.89,33.96,32.91,154.57,0
10.67,34.22,55.66,157.85,0
5.5,32.0,60.82,172.97,0
27.96,40.19,60.71,125.35,0
53.3,99.05,34.48,181.08,1
20.48,38.31,58.58,133.9,0
27.33,45.85,100.0,222.88,1
14.3,25.8,51.69,82.53,0
28.38,32.27,39.61,52.4,0
23.72,23.81,95.72,117.6,1
43.57,37.82,37.06,125.12,0
44.43,44.23,59.2,171.19,0
46.55,49.32,36.19,272.32,0
27.43,48.76,51.41,196.5,0
89.1,29.18,31.56,77.58,1
75.69,79.28,46.96,147.13,1
85.28,27.57,50.47,2204.0,1
80.36,40.69,69.52,128.33,1
33.13,31.39,32.34,205.26,0
13.81,35.77,32.19,73.14,0
37.75,41.14,52.82,175.28,0
48.96,44.99,49.53,254.7,0
43.13,36.12,52.79,153.33,0
29.36,55.07,60.73,156.55,0
18.35,6.98,27.15,87.06,0
19.68,49.99,34.7,146.11,0
25.59,37.32,39.67,145.94,0
75.03,80.31,79.76,358.71,1
43.8,52.94,45.92,144.36,0
40.77,62.22,59.16,175.54,0
38.08,34.8,63.83,157.18,0
11.03,29.11,40.21,195.06,0
72.6,64.63,65.05,608.18,1
38.06,56.28,69.35,201.77,0
29.65,23.42,44.93,159.53,0
10.36,42.56,37.72,204.06,0
44.95,47.08,47.29,177.27,0
0.0,18.88,21.03,47.97,0
22.06,37.24,41.06,104.84,0
37.46,43.74,50.81,140.04,0
45.43,55.61,59.04,203.27,0
31.7,37.24,44.13,174.25,0
85.25,49.36,31.33,140.19,1
49.02,77.0,31.72,217.93,1
32.24,31.84,92.08,164.19,1
16.99,39.43,49.66,244.42,0
14.6,24.52,51.09,167.14,0
100.0,31.95,30.93,77.31,1
34.52,37.14,51.47,213.42,0
9.35,22.28,49.24,70.6,0
41.88,43.4,38.85,154.91,0
19.92,41.57,50.93,112.47,0
0.0,9.9,34.02,47.97,0
20.43,24.93,19.03,180.05,0
24.59,19.9,46.35,133.92,0
51.54,68.43,31.6,244.63,0
16.86,35.3,36.88,111.78,0
20.09,38.85,33.16,171.35,0
27.91,34.35,39.54,87.56,0
27.49,34.26,97.43,65.37,1
22.16,24.76,45.73,89.39,0
38.97,34.41,49.61,113.42,0
35.48,40.66,69.85,121.83,0
44.72,46.8,43.29,167.9,0
31.46,47.48,43.37,199.86,0
34.61,39.57,30.72,164.16,0
42.82,41.08,54.71,113.24,0
13.78,29.13,57.9,63.57,0
37.83,33.44,53.53,145.97,0
15.98,22.36,33.22,167.71,0
24.66,27.3,9.86,99.1,0
30.66,44.07,70.78,219.87,0
33.98,57.04,60.38,167.16,0
62.84,69.19,73.06,415.16,1
42.77,54.88,48.35,170.51,0
31.21,38.56,31.87,170.42,0
18.61,54.9,64.83,185.85,0
44.15,36.27,33.67,214.84,0
41.32,59.21,38.75,220.73,0
23.96,30.16,49.17,142.14,0
48.73,57.6,82.76,169.13,1
16.09,65.23,81.65,115.51,1
34.72,50.08,90.89,71.59,1
95.82,86.86,30.76,150.91,1
41.42,57.08,64.21,134.04,0
26.43,28.64,53.06,76.72,0
55.33,68.61,45.35,252.5,0
25.3,46.09,39.6,160.58,0
23.74,36.43,54.88,47.83,0
82.43,32.54,22.49,3607.86,1
0.0,89.34,89.38,50.4,1
18.3,36.31,19.85,181.15,0
22.81,32.1,29.31,110.24,0
25.72,35.7,43.27,64.57,0
19.49,34.43,63.57,198.84,0
50.18,56.9,43.39,175.39,0
74.34,74.76,76.55,696.73,1
39.12,34.97,42.06,61.01,0
16.3,12.31,55.61,115.08,0
74.46,32.56,71.37,2434.82,1
24.51,31.86,48.45,83.99,0
43.02,40.5,63.7,237.97,0
3.87,76.07,28.49,65.9,1
14.18,36.32,98.47,164.68,1
29.35,27.89,45.67,143.55,0
38.11,30.57,54.89,136.07,0
34.65,61.24,66.17,182.36,0
55.47,51.59,64.31,223.43,0
5.32,28.1,41.77,107.64,0
18.77,44.37,45.83,107.88,0
29.33,33.69,55.06,200.04,0
85.78,31.11,22.0,188.48,1
16.91,42.13,61.44,115.66,0
32.06,56.43,25.82,256.1,0
100.0,90.03,91.66,7723.03,1
37.53,47.14,56.31,157.99,0
39.92,50.27,47.58,143.92,0
27.93,22.42,53.3,140.28,0
49.21,51.87,33.38,175.23,0
84.74,92.55,95.13,5237.38,1
18.62,23.53,44.9,87.4,0
43.71,62.77,28.88,166.09,0
27.52,29.56,54.28,136.55,0
9.57,12.87,32.36,18.04,0
32.3,32.96,51.82,145.78,0
2.87,35.59,25.42,69.37,0
97.61,98.32,37.65,165.47,1
48.12,52.01,71.3,287.48,0
42.49,39.88,42.43,150.66,0
14.75,20.94,37.32,86.64,0
43.1,51.53,63.62,225.5,0
37.25,44.73,58.93,153.55,0
20.94,17.51,46.37,82.29,0
89.5,100.0,92.04,6684.3,1
12.38,28.26,58.12,173.43,0
22.13,21.56,44.58,74.66,0
60.98,72.33,81.58,207.94,0
89.83,90.77,95.44,6280.31,1
34.99,48.75,33.29,101.64,0
49.2,40.97,46.17,191.6,0
52.73,56.06,51.4,233.14,0
27.54,49.7,56.65,167.76,0
7.77,30.85,55.26,112.95,0
25.35,44.73,62.7,199.21,0
8.44,36.75,45.92,116.03,0
16.56,27.89,34.46,113.86,0
43.71,66.1,37.47,186.49,0
35.71,53.18,33.06,163.85,0
21.07,12.16,47.56,94.89,0
37.24,39.46,46.75,129.64,0
14.63,35.71,52.78,128.82,0
42.94,56.06,36.16,208.9,0
11.03,27.29,35.25,81.57,0
39.12,58.82,39.65,148.33,0
16.76,50.54,100.0,127.93,1
35.09,44.04,59.0,219.07,0
4.65,26.07,25.17,54.05,0
34.16,31.08,37.83,119.85,0
16.7,25.44,31.55,166.77,0
20.15,25.32,52.52,160.98,0
9.41,46.75,48.24,147.51,0
100.0,88.58,27.34,172.98,1
36.59,47.38,63.01,151.87,0
41.28,48.72,59.83,170.84,0
27.41,26.84,35.97,129.31,0
22.22,36.3,33.32,143.3,0
13.58,21.55,30.29,18.95,0
64.3,45.39,40.96,217.88,0
23.85,49.22,26.11,136.3,0
0.0,31.39,30.99,81.46,0
56.06,59.41,69.69,5960.43,1
37.83,53.6,37.23,179.86,0
25.08,30.15,21.4,74.82,0
8.54,16.77,30.29,76.3,0
20.39,25.37,11.5,89.95,0
57.05,65.83,43.03,281.65,0
25.81,25.68,50.57,15.44,0
27.83,50.99,33.74,161.13,0
22.62,32.12,33.91,145.41,0
73.07,65.38,73.77,606.95,1
0.0,19.12,60.83,155.71,0
12.19,31.07,40.96,85.11,0
41.36,44.65,52.06,205.14,0
39.14,59.27,54.69,125.68,0
21.55,35.06,45.76,50.99,0
28.68,41.1,34.6,119.66,0
16.43,30.66,62.62,81.01,0
33.79,33.28,65.3,741.08,1
30.37,43.77,45.41,142.93,0
32.21,45.94,59.76,117.96,0
17.23,25.9,45.43,122.53,0
49.98,38.24,56.0,218.11,0
20.8,41.67,39.92,129.6,0
25.15,36.56,14.55,100.06,0
0.0,18.08,28.43,10.0,0
26.66,16.79,34.71,118.17,0
12.36,39.04,26.38,151.24,0
34.97,50.78,46.54,192.26,0
44.42,48.58,46.09,181.69,0
30.28,36.21,27.19,107.67,0
25.23,48.89,52.32,152.99,0
51.06,69.55,48.66,227.97,0
33.82,43.35,30.88,119.24,0
45.67,52.3,54.22,180.32,0
37.83,48.65,28.82,154.88,0
30.17,54.57,56.89,130.77,0
33.72,42.86,42.8,136.72,0
93.57,100.0,35.64,90.11,1
25.17,97.57,26.78,148.14,1
34.77,44.97,50.22,123.5,0
93.1,92.03,42.32,192.95,1
66.26,51.67,72.41,240.91,0
6.65,36.58,45.09,120.05,0
14.21,30.74,89.02,121.49,1
33.7,31.08,50.06,158.9,0
0.0,27.57,31.26,10.0,0
85.58,100.0,92.41,3616.01,1
28.14,48.37,42.38,132.65,0
31.68,24.93,38.28,166.96,0
40.75,51.18,51.3,205.88,0
18.8,38.65,43.72,10.0,0
19.32,37.21,41.28,204.77,0
14.84,28.98,52.77,156.97,0
37.48,54.15,39.15,242.14,0
33.19,96.83,82.42,213.18,1
25.18,38.69,34.77,96.17,0
1.88,14.63,40.07,68.15,0
36.38,24.14,45.37,6218.15,1
14.34,21.8,43.81,58.3,0
36.11,50.85,46.81,251.88,0
17.4,46.48,54.72,156.43,0
88.57,88.84,95.8,8461.08,1
26.47,30.29,42.29,151.1,0
95.73,94.57,94.49,6411.31,1
23.03,59.69,49.63,158.07,0
64.12,53.63,35.96,185.44,0
38.95,37.64,37.91,158.17,0
50.68,56.99,45.15,150.83,0
44.06,65.98,57.59,138.17,0
40.98,43.37,45.33,174.75,0
20.76,37.36,20.22,194.35,0
24.93,26.04,42.34,146.38,0
42.39,35.62,53.8,185.16,0
42.99,53.5,68.84,221.62,0
27.46,53.75,54.8,201.16,0
8.2,25.72,53.51,99.17,0
29.07,29.0,49.29,136.17,0
16.34,19.74,41.63,52.29,0
21.52,41.85,26.27,138.34,0
32.4,33.34,59.77,203.76,0
44.03,36.81,48.74,170.86,0
26.93,25.48,27.47,167.35,0
9.16,31.71,50.26,203.43,0
34.34,40.37,52.54,190.16,0
28.57,36.75,20.89,218.47,0
13.71,24.46,32.52,103.99,0
32.31,51.5,43.89,178.48,0
20.87,33.17,34.5,144.88,0
29.45,32.64,44.1,155.98,0
79.66,25.49,32.67,1573.4,1
32.03,27.11,48.25,203.18,0
47.24,49.34,44.93,198.22,0
38.06,37.02,34.77,186.07,0
33.79,83.74,96.08,198.67,1
33.01,53.69,37.29,135.03,0
20.61,81.01,46.06,225.35,1
42.64,55.91,64.99,122.97,0
7.52,45.6,27.1,139.44,0
66.02,38.23,44.74,176.98,0
37.9,92.61,42.04,157.93,1
51.75,73.74,43.25,181.52,0
33.37,52.41,45.92,186.9,0
36.03,52.78,42.39,122.32,0
93.76,52.06,64.94,3732.05,1
35.31,86.78,55.76,138.82,1
29.81,44.08,45.13,111.38,0
44.41,67.67,42.4,241.6,0
35.34,37.54,59.36,206.62,0
29.22,59.21,56.91,141.58,0
92.26,89.97,98.71,5670.54,1
54.33,89.64,86.6,229.41,1
44.22,50.98,47.64,220.42,0
85.53,92.06,90.24,8090.78,1
37.76,47.48,100.0,171.34,1
27.98,26.45,26.16,134.3,0
25.17,52.04,72.44,124.14,0
45.58,47.97,49.14,180.6,0
38.58,45.64,51.7,153.69,0
42.3,42.26,56.96,210.14,0
85.26,68.09,44.74,294.55,1
0.0,32.7,43.64,72.52,0
34.95,31.51,76.81,151.08,0
73.47,90.69,90.53,294.14,1
21.3,29.18,43.95,140.67,0
27.06,49.05,42.64,167.89,0
39.15,50.65,46.28,189.65,0
39.89,51.04,57.51,85.94,0
65.66,65.87,89.83,205.23,0
13.37,31.03,29.44,70.3,0
10.93,42.63,55.22,85.22,0
70.38,22.18,29.04,1175.52,1
74.24,62.16,67.15,567.76,1
32.78,41.36,43.96,225.34,0
0.0,6.0,22.17,82.57,0
35.89,53.88,50.97,188.15,0
16.44,32.67,54.72,150.29,0
34.58,97.54,90.33,143.18,1
26.31,45.27,39.01,277.4,0
51.31,61.13,54.78,228.08,0
9.04,27.82,56.53,82.04,0
6.4,42.05,41.55,85.58,0
22.27,40.7,48.71,130.42,0
14.75,35.04,48.82,165.68,0
77.76,94.27,52.39,114.2,1
40.8,92.77,41.41,170.48,1
27.75,34.82,51.49,114.14,0
46.01,34.45,41.99,95.43,0
31.72,48.8,20.67,62.89,0
26.23,46.62,43.84,114.36,0
97.25,95.03,92.4,5616.61,1
38.77,35.08,37.09,211.38,0
36.46,62.65,65.54,174.12,0
24.87,62.88,46.43,133.17,0
95.44,87.5,97.66,5848.57,1
39.35,95.23,55.25,213.4,1
9.95,35.06,36.53,76.62,0
16.84,53.65,100.0,132.83,1
39.35,50.14,72.95,156.75,0
36.86,41.99,83.04,172.47,0
65.17,84.58,50.54,226.54,0
55.13,41.97,57.09,208.64,0
15.9,44.77,52.51,162.37,0
7.09,39.0,34.93,98.43,0
38.98,42.83,77.81,156.91,0
9.93,18.04,38.6,94.19,0
42.78,44.17,16.76,217.26,0
34.14,36.47,45.51,198.09,0
36.55,43.96,62.94,206.07,0
0.52,11.78,47.37,37.42,0
48.05,46.81,33.0,189.22,0
29.92,35.72,55.59,249.92,0
31.88,52.73,29.89,140.14,0
11.96,36.92,31.63,65.19,0
66.69,91.0,37.65,232.27,1
87.12,91.65,96.14,5120.72,1
26.75,41.13,57.35,131.5,0
43.27,41.23,50.44,2439.4,1
76.79,73.62,87.64,674.98,1
30.3,40.53,56.16,199.24,0
11.22,24.25,51.3,1618.1,1
29.86,44.84,26.86,188.98,0
22.8,44.85,52.53,134.67,0
37.77,49.71,70.97,102.69,0
32.62,63.97,41.05,167.13,0
90.5,96.25,95.09,5177.46,1
56.8,65.12,67.94,231.33,0
32.34,46.15,34.01,200.0,0
47.39,57.2,32.78,117.91,0
21.72,44.07,33.7,129.03,0
14.98,36.09,43.1,5610.08,1
47.52,50.46,40.77,168.92,0
27.02,42.73,28.58,151.72,0
24.31,55.71,42.96,127.68,0
8.01,24.57,51.96,100.8,0
34.37,37.22,35.88,156.94,0
90.1,84.9,25.87,138.03,1
24.77,28.25,28.53,211.72,0
16.4,34.12,32.18,202.97,0
14.22,35.31,29.08,73.04,0
37.48,54.68,56.87,161.62,0
22.78,35.05,56.75,119.26,0
13.44,35.2,43.33,179.51,0
26.32,34.75,66.51,105.16,0
55.8,53.99,57.11,143.79,0
45.38,43.2,38.3,100.67,0
34.24,22.4,56.5,137.7,0
33.86,99.19,65.3,219.79,1
17.9,40.04,35.82,88.34,0
30.38,39.11,67.56,206.69,0
94.78,48.17,56.68,203.45,1
26.89,44.88,50.45,146.15,0
31.22,22.0,42.28,79.98,0
21.29,27.29,87.64,70.95,1
17.48,86.32,94.41,62.45,1
0.0,29.08,37.99,79.98,0
18.42,81.41,44.78,104.25,1
41.49,39.34,51.86,179.64,0
31.25,46.68,62.05,146.62,0
26.02,42.13,45.48,101.81,0
26.33,54.97,37.97,193.41,0
96.52,88.41,36.71,127.45,1
24.21,43.46,30.88,157.6,0
37.38,55.63,54.73,180.42,0
36.14,43.21,40.73,250.18,0
20.59,22.94,38.25,39.11,0
47.6,49.82,47.8,181.57,0
32.3,36.95,48.3,213.03,0
36.5,41.28,31.94,195.31,0
37.13,35.0,41.0,211.37,0
54.02,54.99,61.19,242.59,0
50.73,48.66,39.04,114.53,0
2.02,27.32,30.85,88.74,0
27.96,86.95,92.57,121.99,1
42.97,40.39,35.59,167.76,0
88.78,95.82,92.42,3411.27,1
41.09,68.98,57.5,216.9,0
54.4,75.62,72.48,168.74,0
40.48,44.12,52.15,203.29,0
38.64,19.86,29.73,132.7,0
29.94,31.89,44.11,162.18,0
46.28,66.13,43.75,238.03,0
14.3,24.04,22.16,90.8,0
10.34,23.82,25.11,79.52,0
7.59,21.46,11.21,27.29,0
37.83,43.38,44.76,208.61,0
2.61,17.88,17.32,69.93,0
37.05,34.12,97.14,179.62,1
31.09,50.46,50.27,147.5,0
9.01,43.5,55.4,114.42,0
51.38,68.55,56.07,250.2,0
30.01,35.36,36.74,123.91,0
92.83,95.75,88.68,2617.06,1
45.01,51.95,39.26,184.06,0
29.14,17.74,40.26,72.1,0
90.12,92.73,17.02,69.04,1
18.62,34.67,55.97,88.27,0
27.81,49.36,43.32,167.96,0
27.22,26.73,37.0,169.01,0
55.25,51.59,62.52,275.87,0
0.0,17.2,57.93,21.38,0
41.0,53.56,37.84,150.97,0
36.63,43.23,59.9,183.33,0
47.03,71.8,65.52,258.71,0
27.88,34.55,60.74,79.65,0
14.21,26.65,49.29,100.08,0
22.66,43.74,60.55,194.39,0
38.16,35.5,51.02,178.79,0
39.61,48.56,44.5,169.76,0
47.03,76.66,56.21,233.76,1
20.69,30.16,56.43,121.58,0
65.26,47.87,70.94,128.18,0
22.97,27.07,53.5,114.83,0
43.11,49.97,53.56,109.65,0
23.46,34.82,51.12,113.68,0
40.49,48.75,64.53,206.58,0
22.04,30.13,59.82,149.53,0
42.7,46.74,30.67,141.25,0
24.76,32.13,34.6,62.42,0
95.24,89.98,95.6,4256.59,1
19.52,87.21,78.5,207.73,1
71.69,100.0,60.75,245.96,0
30.16,40.66,42.67,124.81,0
30.36,52.06,56.64,117.48,0
8.82,14.78,37.51,107.41,0
53.22,56.12,34.85,227.84,0
26.0,35.42,55.22,105.82,0
27.67,43.38,35.62,170.83,0
27.8,48.22,52.6,126.07,0
60.47,44.78,60.9,175.52,0
43.36,51.86,46.52,165.93,0
10.31,21.83,22.24,10.89,0
48.52,54.9,67.75,153.36,0
96.9,80.76,39.73,172.24,1
19.32,30.37,38.07,212.28,0
51.56,79.73,88.0,211.2,1
23.56,41.96,74.52,114.62,0
26.29,43.29,38.56,164.84,0
5.3,13.77,48.32,110.33,0
13.75,35.46,48.94,136.08,0
35.06,52.01,33.0,202.55,0
29.83,38.78,11.21,128.58,0
32.67,38.54,62.06,135.01,0
19.92,25.08,87.81,115.62,1
37.12,39.81,31.36,72.1,0
24.45,45.84,54.77,184.4,0
90.33,66.94,74.86,499.69,1
22.93,48.18,40.53,137.46,0
27.95,46.5,56.06,178.07,0
44.83,63.1,49.97,227.51,0
40.38,44.64,53.18,160.2,0
18.52,46.61,14.78,206.02,0
26.49,39.39,57.79,156.98,0
24.7,28.97,48.15,148.8,0
27.66,25.34,35.36,192.74,0
17.08,20.5,54.48,120.64,0
54.18,51.64,69.12,180.62,0
10.74,38.45,92.79,130.0,1
0.0,5.31,36.35,1672.8,1
22.04,40.79,51.37,131.71,0
21.24,41.74,44.57,124.17,0
17.28,29.19,25.41,47.08,0
21.45,44.04,51.78,106.93,0
9.88,21.47,96.03,101.37,1
46.52,33.34,36.41,225.69,0
20.05,38.03,57.79,25.59,0
33.91,32.4,43.97,195.56,0
31.07,28.18,44.31,116.17,0
51.2,64.48,54.14,209.2,0
39.27,48.32,54.55,189.95,0
88.56,95.1,88.09,4752.47,1
24.85,77.55,85.79,242.2,1
3.48,21.49,67.51,115.03,0
8.88,43.13,43.42,87.16,0
23.83,25.62,45.22,66.43,0
47.59,38.15,36.96,195.84,0
23.47,26.13,23.18,149.9,0
0.0,18.2,29.25,43.48,0
14.16,28.33,26.25,129.58,0
44.83,40.97,45.03,179.63,0
6.51,5.84,56.18,114.46,0
25.94,33.49,61.55,231.6,0
25.62,35.76,51.75,135.38,0
42.06,51.88,52.03,158.11,0
50.58,43.41,88.81,202.5,1
41.64,52.95,52.01,161.42,0
29.39,90.21,32.66,74.22,1
45.03,39.0,28.88,220.82,0
46.54,47.28,44.31,212.28,0
18.28,96.81,41.12,207.71,1
33.5,51.5,50.91,147.98,0
26.81,32.99,34.12,202.37,0
3.71,15.0,37.23,120.0,0
18.02,41.37,49.54,178.4,0
16.48,40.06,38.11,6346.42,1
38.56,36.78,28.31,95.73,0
28.6,45.59,64.63,67.85,0
26.36,59.7,45.19,91.11,0
33.21,36.68,27.62,178.05,0
100.0,88.27,97.63,5566.69,1
50.79,40.28,59.46,241.11,0
24.32,33.78,49.27,158.61,0
17.18,39.51,29.88,146.86,0
18.11,48.91,41.89,188.86,0
33.69,35.01,41.24,171.29,0
33.15,31.13,23.9,188.03,0
5.94,37.42,42.36,60.07,0
94.12,46.08,60.48,217.84,1
82.84,94.77,62.64,122.37,1
31.51,83.01,87.81,225.01,1
31.61,27.75,41.64,176.76,0
13.73,34.21,60.17,165.16,0
28.96,50.89,49.36,196.07,0
78.61,75.7,64.16,824.41,1
81.07,74.05,64.47,767.4,1
47.58,43.74,38.32,188.08,0
72.98,73.74,78.89,748.34,1
9.68,25.19,40.25,79.73,0
9.02,23.87,54.87,124.8,0
10.6,42.05,25.01,107.99,0
24.54,39.41,15.75,5952.95,1
29.27,29.3,50.19,188.36,0
58.52,71.37,69.42,941.03,1
29.35,37.54,34.74,279.73,0
24.47,74.79,49.11,106.24,1
34.25,57.01,55.58,188.79,0
44.61,53.36,45.8,146.58,0
23.88,27.38,45.81,174.76,0
34.05,48.67,45.36,142.65,0
36.59,45.06,32.2,184.69,0
22.67,80.87,85.9,199.38,1
12.84,21.34,32.43,110.45,0
25.43,29.7,38.04,134.64,0
100.0,47.32,48.68,203.15,1
31.14,23.77,44.53,175.73,0
51.27,56.64,55.68,163.77,0
24.32,43.22,55.63,125.74,0
27.94,41.11,41.65,191.18,0
29.82,33.99,39.88,32.28,0
45.36,53.86,43.63,169.04,0
26.39,47.34,41.37,129.51,0
44.76,41.57,45.25,183.34,0
29.08,15.03,32.64,77.28,0
37.54,12.88,44.53,88.16,0
85.43,41.1,71.69,2027.81,1
7.34,19.45,34.29,1865.17,1
41.85,54.85,51.34,150.24,0
41.03,60.0,55.0,235.45,0
27.3,38.69,55.02,113.2,0
85.18,90.11,88.51,6970.28,1
47.15,63.74,53.59,239.9,0
